id,timestamp,text,search_term,location,sentiment,topic,month
1491868063808962566,2022-02-10 20:13:58,"@SkeleCap base effects will take edge off as will reduced econ growth

But misses the point - inflation is a tide - individual waves are mistells vs tide height and cause

the cause isn’t solely supply chains and emergency money - blame trump if you have to but it’s not the whole story",inflation,,-0.03773584905660377,cost of living,2
1491875715947859968,2022-02-10 20:44:23,@TheKouk @MichalakisCon No. Recapitalisation of the RBA to get its balance sheet into the black costs nothing. Like the AUD8.8bn in 2013 after its FX assets were hit by the high AUD., rba,,0.09090909090909091,interest rate,2
1491884646199885826,2022-02-10 21:19:52,@TheKouk @MichalakisCon The govt sold $8.8bn of bonds to the private sector. Transaction settled by funds trasnferred from private banks ES accounts at the RBA into the govt account at the RBA. Govt used funds to buy equity in the RBA..., rba,,0.0,interest rate,2
1491885129257865217,2022-02-10 21:21:47,"@TheKouk @MichalakisCon Because settlement reduce ES (exchange settlement) account balances, the RBA sterilised the effect on the cash market by buying bonds (or other assets - in 2013 it was FX swaps). End result govt liabilities (bonds held at RBA) increase, but so does its equity in the RBA...", rba,,0.10204081632653061,interest rate,2
1491885698953396224,2022-02-10 21:24:03,@TheKouk @MichalakisCon and for the RBA its assets (bonds) increase but so does its liabilities (equity held by govt). Private sector position unchanged - it bought assets but the RBA bought them back again for sterilisation. No budget impact., rba,,0.10256410256410256,interest rate,2
1491900734111358976,2022-02-10 22:23:47,"@kit_lowe @swrighteconomy @TheKouk @EconoGarry @MichalakisCon Kit is right about this distinction between ACGBs and semis/TFF. But even with semis, you could view it as part of the general government sector balance sheet. What RBA loses as bond holder, the Commonwealth and states gain as issuers.", rba,,0.0425531914893617,interest rate,2
1491865616047050752,2022-02-10 20:04:15,Just got up.On my dashboard I am seeing only tinges of fear.Given the CPI news the mkt has still not totally got the message OR for now is running with inflation is transient&amp;Fed is 2 and done.I favour the former.,inflation,,0.0,cost of living,2
1491891875443212301,2022-02-10 21:48:35,"@Livelongandpr18 @CEOTechnician It hasn’t though

Usd has gone up ~7% - so around same amount as inflation since May  - and USD gold is basically unchanged - probably up 2%

But i imagine that false understanding is part of it

But it’s more the apparent repression - those big short attacks in June and oct",inflation,,0.01818181818181818,cost of living,2
1491874526342234115,2022-02-10 20:39:39,"@couletsis 100% &amp; to tell you the truth I like that they are behind inflation not in front of it.  I'm in Australia and went to bed and the VIX absorbed CPI &amp; woke after Bullard to see it spike! Ukraine situation need to ease, more oil needs to flow, and BBB needs agreement.",inflation,,0.1111111111111111,cost of living,2
1491866253853609990,2022-02-10 20:06:47,Australian shares are set to open lower as Wall Street went on a downward spiral after inflation jumped to a 40-year high and the St Louis Fed president supported rate rises. https://t.co/rNM8LgTlCR,inflation,,0.11428571428571428,cost of living,2
1491866915152674825,2022-02-10 20:09:24,Following the US inflation report US 2-year Treasury yields are up 23bp to 1.58% and 10-year US Treasury yields are up 11bp to 2.04%. The US Treasury yield curve continues to narrow. #ausbiz #ausecon #commsec https://t.co/Fgf3lGZQOj,inflation,,0.0,cost of living,2
1491867491374567425,2022-02-10 20:11:42,Joe Manchin Is Not Happy About the Latest Inflation Numbers https://t.co/XyG2ja1qYg,inflation,,-0.21428571428571427,cost of living,2
1491867617145266176,2022-02-10 20:12:12,Inflation higher…. Gold  🙈 🤷‍♂️ https://t.co/s1NiHAIuog,inflation,,0.4444444444444444,cost of living,2
1491867661642317829,2022-02-10 20:12:22,https://t.co/xnVJVO9x9G: Following the US inflation report US 2-year Treasury yields are up 23bp to 1.58% and 10-year US Treasury yields are up 11bp to 2.04%. The US Treasury yield curve continues to narrow. #ausbiz #ausecon #commsec https://t.co/a86klaQQBx,inflation,,0.0,cost of living,2
1491867720119304192,2022-02-10 20:12:36,Australian dollar hangs on as markets rocked by inflation https://t.co/y0wOC8nnWx,inflation,,0.0,cost of living,2
1491868028744601600,2022-02-10 20:13:50,"@steveliesman inflation damage is done, why damage economic growth by over reacting now. Acting tough after the bad guy has already left the bar?
Ps you should grow a beard",inflation,,-0.23333333333333334,cost of living,2
1491868528454119425,2022-02-10 20:15:49,CryptoWhale: BREAKING: Pepsi CFO says the company will be hiking prices of Pepsi drinks by up to 10% in order to battle rising inflation.,inflation,,-0.041666666666666664,cost of living,2
1491878866918391814,2022-02-10 20:56:54,"@Torquat28352878 But there were still some good earnings and guidance so we just have to keep holding them collect the dividend and maybe buy the dip.  If you look at the CPI number, its not as bad as the headlines suggest in terms if seeing the path down without big rate hikes.",rate hike,,0.019230769230769232,interest rate,2
1491880840250343442,2022-02-10 21:04:44,@Torquat28352878 ...and I heard to the Saxo market call that they suggest investing in Europe as US equities are not good at handling inflation.  Interesting I started to pivot that way just based on valuations.,inflation,,-0.02857142857142857,cost of living,2
1491883319239213074,2022-02-10 21:14:35,@Torquat28352878 One of my stocks went up today.....the new inflation fighter. DISNEY!!! ha ha.,inflation,,0.26666666666666666,cost of living,2
1491873878183854100,2022-02-10 20:37:04,"I learnt today that USA CPI includes shelter costs.
 Australia's does not.

Wonder how high Australia's CPI would be if they included housing in the mix",housing,,0.0,housing,2
1491891274101981184,2022-02-10 21:46:12,"@elyobo I do think that OER makes a notable difference to the USA CPI which we are missing in the ABS capture. 

Only 25% of Australians rent from a private landlord but 37% of Australians have a mortgage.

This missing component would account for a large portion of expenditure.",mortgage,,-0.04081632653061224,housing,2
1491892694410739712,2022-02-10 21:51:51,"@JCautec Aussies are paying way too much for housing. I never give a shxt to CPI figures, I only care about how much cash I can spend.",housing,,0.07407407407407407,housing,2
1491874319370227714,2022-02-10 20:38:50,The latest Tammy &amp; Friends ~ Senior Living News! https://t.co/hPucaEiYkZ Thanks to @RfieldPatch @srhousingnews #seniorliving #senior,housing,,0.1111111111111111,housing,2
1491885772886392832,2022-02-10 21:24:20,@DebraG_Robins Do you think it’s fair to say the RBA has been turned into a monetary cuckold?, rba,,0.1111111111111111,interest rate,2
1491902996678311937,2022-02-10 22:32:47,@DebraG_Robins raise or watch inflation (Big Barry) make house calls,inflation,,0.09090909090909091,cost of living,2
1491876137529708547,2022-02-10 20:46:03,NSW drives strong demand for new housing into 2022 https://t.co/J7pSCl4O8G https://t.co/qCRQ4IkNiS,housing,,0.058823529411764705,housing,2
1491912600254578688,2022-02-10 23:10:56,"@APKJM 1,637,554 rate hikes this year mate",rate hike,,0.0,interest rate,2
1491885741680787456,2022-02-10 21:24:13,@RonShamgar I am assuming they have some type of pricing power advantage in company structure or goods and services they provide. Most interested on how CPU take advantage of higher inflation.,inflation,,0.1935483870967742,cost of living,2
1491877676885454848,2022-02-10 20:52:10,#MoneyHelp Mortgage calculators can help you determine if you're still able to pay for your mortgage despite the reduced income that many people in the UK are facing. https://t.co/qQbotijOKI moneyhelperuk oecd https://t.co/3K1rTQNpp7,mortgage,,0.02631578947368421,housing,2
1491883064313925632,2022-02-10 21:13:35,"This looks to me as if he is intent on forcing women out of the workforce to be able to manage school commitments!

He will need to fix housing prices first!
#DoPe",housing,,0.0,housing,2
1491904941279297537,2022-02-10 22:40:30,"@PervyPimp @catherine___c I was there when they were developed I HELPED WITH RESEARCH

Why would you want to populate with humans that destroy, to then need to implement CRISIS management that doesn't quite work?

You are off with the fairies mate

Why only logging? What about housing, hospitals, gravel?",housing,,-0.1,housing,2
1491878379393531904,2022-02-10 20:54:58,"The cost of living for retirees increased by the highest rate for a decade during 2021 due to price rises on non-discretionary purchases.
Read more: https://t.co/9ScD11B2UD
#SMSF #financialplanning #financialservices #ausbiz #accounting #smsfs #superannuation #smsmagazine",cost of living,,0.05405405405405406,cost of living,2
1491878693488115725,2022-02-10 20:56:12,"Is it possible that Quantitive Easing, a policy where central banks use lots of euphemism to hide that they’re printing money because they desperately want to induce inflation, is it possible that this inflationary policy can lead to an increase in inflation? #Fed",inflation,,-0.046511627906976744,cost of living,2
1491881542687522816,2022-02-10 21:07:32,@AhdarTaknev @ZachWeiner Hold up: increasing interest rates tends to *help* borrowers?,interest rate,,0.2727272727272727,interest rate,2
1491884719319191552,2022-02-10 21:20:09,"@AhdarTaknev @ZachWeiner I'm very confused by this. Increasing interest rates will push up the cost to service the debt, and the amount to be paid is generally fixed at the time that they borrow, so a decline in the value of the asset also hurts them.

e.g. for a house the repayments would increase* and",interest rate,,-0.03571428571428571,interest rate,2
1491884875670224896,2022-02-10 21:20:46,"@AhdarTaknev @ZachWeiner the house that the debt was on would also decrease in value

* not in the US, where 30 year fixed mortgages are the norm",mortgage,,-0.07692307692307693,housing,2
1491885153442238464,2022-02-10 21:21:53,@AhdarTaknev @ZachWeiner I was of the impression that *inflation* helps borrowers because it decreases the value of their debt (assuming that their income is also inflating relative to their debt).,inflation,,-0.06666666666666667,cost of living,2
1491878828960006147,2022-02-10 20:56:45,"ASX headed for losses; Dow -0.6% S&amp;P 500 -2.6% Nasdaq -3.7%; Ahead: Arena REIT, Baby Bunting, IAG Insurance, RBA parliamentary hearing. https://t.co/4W4X7dPTxT", rba,,-0.1,interest rate,2
1491905192807526400,2022-02-10 22:41:30,@SBSNews @SBS Koalas should have been listed as “ endangered” at least 10 years ago.  Clamydia  has been a huge factor in their decline as well as loss of habitat due to housing developments and bushfires.,housing,,-0.05555555555555555,housing,2
1491879431002292224,2022-02-10 20:59:08,"Now that the #Koala is listed as Endangered, perhaps all the new housing developments in Thurgoona can be reassessed? Cutting down koala habitat for suburbs is not a good look ⁦@AlburyCity⁩. Ping ⁦@sussanley⁩ ⁦@CharlesSturtUni⁩  https://t.co/AoMDOWvYde",housing,,0.05263157894736842,housing,2
1491879661353451521,2022-02-10 21:00:03,Michael Pascoe: Guess what? The RBA does not run the economy | The New Daily https://t.co/pQIXGCZtC7, rba,,0.0,interest rate,2
1491880755345174534,2022-02-10 21:04:24,"25,000 social housing dwellings needed in Budget to stem housing crisis
https://t.co/vFJjiUM7ON",housing,,-0.1875,housing,2
1491880799670792192,2022-02-10 21:04:35,"""The average household is spending an extra $250 a month, or $3,000 per year, due to high inflation"" (compared to pre-pandemic).

Poverty is the new black.
https://t.co/qSHEzPoIlm",inflation,,-0.03225806451612903,cost of living,2
1491908454021165058,2022-02-10 22:54:28,@Dimitrios_1963 Bring on the interest rate hikes 👍,interest rate,,0.3333333333333333,interest rate,2
1491908454021165058,2022-02-10 22:54:28,@Dimitrios_1963 Bring on the interest rate hikes 👍,rate hike,,0.3333333333333333,interest rate,2
1491882669063667712,2022-02-10 21:12:00,Red night In the US #NYSE after 🔥 inflation numbers. That combined with the Friday session going into the weekend for the #ASX bit of pain coming today?,inflation,,-0.07142857142857142,cost of living,2
1491882758511083537,2022-02-10 21:12:22,"TheMarketHeraldComAu has published "" ASX Today: Wall Street rattled by inflation shock, rates outlook "" on 11/02/2022 #Inflation #WallStreet #ASX 

https://t.co/EqrqDUlUo0",inflation,,-0.08333333333333333,cost of living,2
1491882861682892802,2022-02-10 21:12:46,"My Twitter feed this morning - 100%Cash! Inflation is high! Red alert!😱😊
 Are we panic buying, selling or HODL today? #ASX https://t.co/JCB12epgkP",inflation,,-0.14814814814814814,cost of living,2
1491883594549133323,2022-02-10 21:15:41,"CNBC, CNN sound alarm on inflation: 'You have to go to 1982 to find a higher number' https://t.co/dBa85BXplg #FoxNews",inflation,,-0.09090909090909091,cost of living,2
1491883620960665603,2022-02-10 21:15:47,"US annual inflation has accelerated from under 3% when Biden was elected President to 7.5% today.  Real wages are down almost 2% in this period.  In contrast, Australia’s rate of inflation has gone from 2% to 3.5% in the same period &amp; is much lower compared with US inflation.",inflation,,0.0,cost of living,2
1491883942588284930,2022-02-10 21:17:04,"#DOW falls 520 pts at close with inflation, Fed in focus. US ended the session sharply lower after January's 7.5% annual inflation reading sparked worries  #DowJones  tumbled 526 points.
#NASDAQ100 plunged 2.33% S&amp;500 dived 1.81% at the same time. https://t.co/ZEyNjkRxI4",inflation,,-0.06521739130434782,cost of living,2
1491898133617741825,2022-02-10 22:13:27,@AwyeeDeaterBob I think bitcoin has gone up in part due to the *inflation narrative* rather than actual inflation. It’s a speculative market.,inflation,,-0.09090909090909091,cost of living,2
1491885347231330305,2022-02-10 21:22:39,"US ""Real"" or inflation-linked Treasury yields -  the return bond investors can expect once inflation is taken into account – are turning positive, tightening financial conditions, as investors position for US Federal Reserve rate hikes.  #ausbiz #ausecon #commsec https://t.co/gNuuJxqyRz",inflation,,0.047619047619047616,cost of living,2
1491885347231330305,2022-02-10 21:22:39,"US ""Real"" or inflation-linked Treasury yields -  the return bond investors can expect once inflation is taken into account – are turning positive, tightening financial conditions, as investors position for US Federal Reserve rate hikes.  #ausbiz #ausecon #commsec https://t.co/gNuuJxqyRz",rate hike,,0.047619047619047616,interest rate,2
1491885555797225473,2022-02-10 21:23:29,"Another big US inflation number overnight, highlights how risky central bank reflation strategies are. Careful what you wish for.  Makes forecasts of Australian inflation peaking under 4% look particularly brave. US core inflation at 6% and rising for a few months yet",inflation,,0.09523809523809523,cost of living,2
1491885650840223749,2022-02-10 21:23:51,US inflation up 7.5% overnight -this surely will spill over here.,inflation,,0.0,cost of living,2
1491909153857871872,2022-02-10 22:57:15,"@LucarioMain05 Sounds like you have no idea of Airbnb's destructive impacts. 
#Right2Housing #NeighboursNotStrangers https://t.co/ZwEXYFHjHP",housing,,-0.11764705882352941,housing,2
1491886034774204416,2022-02-10 21:25:23,"From FoolComAu "" 2 ASX dividend shares giving investors steady payrises "" published 11/02/2022 $BKW $GMG $RFF $SHV $TWE #Inflation #realestate #Productivity 
https://t.co/0pHNP6rL2E",inflation,,0.038461538461538464,cost of living,2
1491886114818326548,2022-02-10 21:25:42,Meanwhile S&amp;P 500 mini futures could have pulled a double top; todays sell off seems triggered by record inflation and the resulting implications (Fed intervention) https://t.co/g01fzI9JPQ,inflation,,0.06451612903225806,cost of living,2
1491886204765282308,2022-02-10 21:26:03,Stocks tumble and bond yield climb after worse-than-expected inflation report https://t.co/OyCyp3mgwF,inflation,,0.0,cost of living,2
1491886405718798336,2022-02-10 21:26:51,"All you socialists wanted MMT 'free' money....well nows the time for payback...no free lunch 🤔
The results of a decade of zero interest rate policy, QE, and fiscal deficits...and 50 years of untethered fiat🤔
#EndGame #DesignedToFail https://t.co/8RhuQFIO8g",interest rate,,0.023255813953488372,interest rate,2
1491886407761104896,2022-02-10 21:26:52,[REPORT] Morning: US sharemarkets were weaker on Thursday in response to higher than expected #inflation data https://t.co/wT5YaR72LF https://t.co/zgISUuh9Mv,inflation,,0.0,cost of living,2
1491909191136858113,2022-02-10 22:57:24,@Sheeds_au I might have this wrong: but isn't the high inflation largely due to many countries ending the quantitative easing they were doing during the pandemic?,inflation,,-0.07407407407407407,cost of living,2
1491886415931576320,2022-02-10 21:26:54,US inflation. wow.,inflation,,1.3333333333333333,cost of living,2
1491894887847194625,2022-02-10 22:00:33,"@_mumbling_me Depends on the house, was cheaper from day 1 to mortgage my place than to rent it.

https://t.co/L6dWxV5cg3",mortgage,,0.0,housing,2
1491887182038335489,2022-02-10 21:29:56,"BBC News - £150 cost of living payments for Scottish households
https://t.co/1IEsSRCjNX",cost of living,,0.0,cost of living,2
1491887665192468499,2022-02-10 21:31:51,https://t.co/xnVJVO9x9G: [REPORT] Morning: US sharemarkets were weaker on Thursday in response to higher than expected #inflation data https://t.co/VF2HtzGE7B https://t.co/zTyY4ORGLA,inflation,,0.0,cost of living,2
1491887765486665733,2022-02-10 21:32:15,"In the Oz context, supply chain issues, dramatic rises in the price of housing &amp; fuel prices, have been the main drivers of inflation. So someone explain to me how, by raising interest rates making things more expensive, that helps?

cc
@thespybrief
@GrayConnolly
@EddyElfenbein https://t.co/aug9TbcAYR",interest rate,,0.08333333333333333,interest rate,2
1491887765486665733,2022-02-10 21:32:15,"In the Oz context, supply chain issues, dramatic rises in the price of housing &amp; fuel prices, have been the main drivers of inflation. So someone explain to me how, by raising interest rates making things more expensive, that helps?

cc
@thespybrief
@GrayConnolly
@EddyElfenbein https://t.co/aug9TbcAYR",inflation,,0.08333333333333333,cost of living,2
1491887765486665733,2022-02-10 21:32:15,"In the Oz context, supply chain issues, dramatic rises in the price of housing &amp; fuel prices, have been the main drivers of inflation. So someone explain to me how, by raising interest rates making things more expensive, that helps?

cc
@thespybrief
@GrayConnolly
@EddyElfenbein https://t.co/aug9TbcAYR",housing,,0.08333333333333333,housing,2
1491887885200785408,2022-02-10 21:32:44,"Michael Pascoe: Guess what? The RBA does not run the economy…

#auspol #economy ⁦@TheNewDailyAu⁩  https://t.co/wkYxKEqfzi", rba,,0.0,interest rate,2
1491888461456023557,2022-02-10 21:35:01,"Social housing needed to end Adelaide's affordability crisis
https://t.co/p9l37hYin8",housing,,-0.25,housing,2
1491888546164228097,2022-02-10 21:35:22,"Social housing needed to end NSW mid north coast affordability crisis
https://t.co/8epycKL5S9",housing,,-0.2,housing,2
1491888625679695878,2022-02-10 21:35:40,"@TheMaverickWS The reality is even if the Fed goes down the “shock and awe” 50 basis point change in March, given the CPI (official) is 7.5% (unofficial ~18%), real interest rates are still negative.  And QE continues unabated…. Inflation is here to stay! https://t.co/S62vNTweyh",interest rate,,-0.020833333333333332,interest rate,2
1491888625679695878,2022-02-10 21:35:40,"@TheMaverickWS The reality is even if the Fed goes down the “shock and awe” 50 basis point change in March, given the CPI (official) is 7.5% (unofficial ~18%), real interest rates are still negative.  And QE continues unabated…. Inflation is here to stay! https://t.co/S62vNTweyh",inflation,,-0.020833333333333332,cost of living,2
1491888630960377857,2022-02-10 21:35:42,"Social housing needed to end northern Tasmania's affordability crisis
https://t.co/pvk24FqA2O",housing,,-0.23076923076923078,housing,2
1491894039691464704,2022-02-10 21:57:11,"@IFM_Economist @KyleR_IG As consumption of petrol increases, prices should decrease.
Less infected people, will increase supply &amp; reduce prices.
Increasing real estate supply, should decrease prices.
Companies growing, should decrease unemployment.
Equals less inflation :)",inflation,,-0.05555555555555555,cost of living,2
1491889219069165568,2022-02-10 21:38:02,"Nasdaq index was green before I sleept, then red in the morning https://t.co/hxo9bBqFLL could be US inflation news &amp; interest rates speculation...DYOR.",interest rate,,0.038461538461538464,interest rate,2
1491889219069165568,2022-02-10 21:38:02,"Nasdaq index was green before I sleept, then red in the morning https://t.co/hxo9bBqFLL could be US inflation news &amp; interest rates speculation...DYOR.",inflation,,0.038461538461538464,cost of living,2
1491889421788258304,2022-02-10 21:38:50,"Dave Chappelle says what we're all thinking! (In this case, ""no housing for the poor."") https://t.co/YUMDKBl6OK",housing,,-0.15789473684210525,housing,2
1491898752755400720,2022-02-10 22:15:55,"@Harold36089778 That didn't answer any points I replied with. Lol

Not sure why we are comparing banking to chemical plants? Chemical plants have nothing to do with banks nor housing.",housing,,0.1,housing,2
1491889656925134849,2022-02-10 21:39:46,"Nasdaq index was green before I slept, then red in the morning https://t.co/hxo9bBqFLL could be US inflation news &amp; interest rates speculation...DYOR.",interest rate,,0.038461538461538464,interest rate,2
1491889656925134849,2022-02-10 21:39:46,"Nasdaq index was green before I slept, then red in the morning https://t.co/hxo9bBqFLL could be US inflation news &amp; interest rates speculation...DYOR.",inflation,,0.038461538461538464,cost of living,2
1491889971103367180,2022-02-10 21:41:01,"ARENA REIT. ( $ARF $ARF.ax )  has released "" HY2022 Results and upgrade to FY2022 distribution guidance "" on 11/02/2022 at 8:21 AM AEST #HealthCare #Inflation #EPS",inflation,,0.0,cost of living,2
1491901673589014534,2022-02-10 22:27:31,"@yun_aus @j_laurenceson @PaulMaddison7 Seriously though, perhaps they are quiet as they have been rather willing participants in the inflation of threat and marginalization of opposing views that has characterized our China ""debate""?",inflation,,-0.058823529411764705,cost of living,2
1491890622059679744,2022-02-10 21:43:36,Inflation and interest rates- have we reached the pivot point? https://t.co/vSpXYWpMGo via @adviservoice,interest rate,,0.125,interest rate,2
1491890622059679744,2022-02-10 21:43:36,Inflation and interest rates- have we reached the pivot point? https://t.co/vSpXYWpMGo via @adviservoice,inflation,,0.125,cost of living,2
1491890995604062223,2022-02-10 21:45:06,"Morning wrap is out!

The #ASX is poised to open -0.8% a after hotter-than-expected inflation reading in the US dragged major indices sharply lower

Sectors we're watching:
- BNPL
- Banks/Miners
- Copper

https://t.co/PqWt4AAdPI",inflation,,-0.07692307692307693,cost of living,2
1491891225238011924,2022-02-10 21:46:00,"Fantastic analysis published by the team at @Housing_CRE @ANGLIhere @rebecca_bentley
Examining the effects of a private rental market on the mental of low-income working-age populations 
#housingequity #healthyhousing #mentalhealth #MentalHealthMatters https://t.co/lqVVUe44sL",housing,,0.11428571428571428,housing,2
1491892967145369601,2022-02-10 21:52:56,@Timcast They've got no idea about inflation,inflation,,-0.14285714285714285,cost of living,2
1491891364988137477,2022-02-10 21:46:34,"#Gold a decent performance despite ⏫ #USD and massively higher #YIELDS -  supported by inflows as a hedge against inflation, equity market volatility, &amp; geopolitical tensions..

Still needing a sustained break above resistance at $1845/55 to open up a move towards $1950. https://t.co/fb3phWnJqc",inflation,,0.0851063829787234,cost of living,2
1491891367420723200,2022-02-10 21:46:34,Looking forward to talking macro on @ausbiztv today. I will outline why I think the RBA is rapidly heading in the same direction as the Fed even though RBA will be telling politicians this morning that we are not. https://t.co/KY4yJlJNpU, rba,,0.0,interest rate,2
1491891599801942027,2022-02-10 21:47:30,"ASX to fall, as US inflation hits 40-year high and a possible March rate hike https://t.co/NYDbFiiAna",inflation,,0.0,cost of living,2
1491891599801942027,2022-02-10 21:47:30,"ASX to fall, as US inflation hits 40-year high and a possible March rate hike https://t.co/NYDbFiiAna",rate hike,,0.0,interest rate,2
1491891898562215946,2022-02-10 21:48:41,"Western Australia has a payment scheme for individuals required to isolate while they wait for their covid test results. The payment is for $320. 
You cannot be on a Centrelink income support payment or Pandemic Leave payment at the same time  https://t.co/PsEeMrRdw5",centrelink,,0.022222222222222223,social security,2
1491892209934761997,2022-02-10 21:49:55,"INSURANCE AUSTRALIA ( $IAG $IAG.ax )  has released "" Half Yearly Report and Accounts "" on 11/02/2022 at 8:29 AM AEST #Finance #Inflation #Mining",inflation,,0.0,cost of living,2
1491901150026629137,2022-02-10 22:25:27,"@decapp We’ll get em in man!, it’s almost the weekend! And you have more RDO’s than the guys in the line outside Centrelink 😂😂😂

Can’t wait to get some games in man gonna be 🔥🔥🔥",centrelink,,0.0,social security,2
1491892419473801218,2022-02-10 21:50:45,"US CPI breakdown

January inflation drivers (on-the-month):

Fuel oil +9.5%
Electricity +4.2%
Energy services +2.9%
Used cars/trucks +1.5% 

Year-to-date drivers: 

Fuel oil +46.5%
Used cars/trucks +40.5% 
Gasoline +40%
Energy +27% https://t.co/xZUjYGYhE5",inflation,,0.0,cost of living,2
1491892477787209736,2022-02-10 21:50:59,"https://t.co/2dyvtroJPu Guess what? The RBA does not run the economy”, : Michael Pascoe", rba,,0.0,interest rate,2
1491892823712534529,2022-02-10 21:52:21,The winner of our Pay Your Mortgage competition is.... #9Today https://t.co/sPifgJ0Y4i,mortgage,,0.21428571428571427,housing,2
1491893238579429388,2022-02-10 21:54:00,"The simple math that's overlooked by many is that a 0.25% rate rise when interest rates were at a more long term average of say 4% translates to a 6% increase in one's debt servicing cost.

Now an interest rate move could DOUBLE one's debt servicing costs.

Asset bubbles beware. https://t.co/ehevvEbO9Z",interest rate,,0.01818181818181818,interest rate,2
1491893310285250572,2022-02-10 21:54:17,"#Inflation 
As consumption of petrol increases, prices should decrease.
Less infected people, will increase supply &amp; reduce prices.
Increasing real estate supply, should decrease prices.
Companies growing, should decrease unemployment.
Don’t Panic :)",inflation,,-0.15625,cost of living,2
1491893387309760512,2022-02-10 21:54:36,".@MichaelPascoe01: Guess what? The RBA does not run the economy
Me: Guess what? And neither has the #ScottyDoesntHoldAHose gang #auspol 
 https://t.co/dz3VHJxHgw", rba,,0.0,interest rate,2
1491893461070802944,2022-02-10 21:54:53,CPI Inflation Rate Hits Scorching 7.5%; Dow Jones Slides On Fed Rate-Hike Views https://t.co/gxEBfyNTaa via @IBDinvestors,inflation,,0.0,cost of living,2
1491893491596673029,2022-02-10 21:55:01,How to Adjust and Adapt Your Restaurant Menu to Combat Inflation https://t.co/NfLt73BbQ5,inflation,,-0.06666666666666667,cost of living,2
1491901109425766408,2022-02-10 22:25:17,"@CarlaHSands @NickAdamsinUSA Inflation is happening world wide due to the viruse. Thought I should let you know since you are not up-to-date.
Trump spent more on giving tax cuts to the rich.
Tell it as it is.",inflation,,0.02702702702702703,cost of living,2
1491896659676372992,2022-02-10 22:07:36,"@2pensi I've been making that argument for years and only now, are people beginning to agree with me! John Howard removed the tax exemption from Social Security benefit recipients!",social security,,0.10344827586206896,social security,2
1491894988581466113,2022-02-10 22:00:58,[PODCAST] Morning Report: #WallStreet stung as #inflation continues to rise. Listen now on iOS: https://t.co/DX3PCMSiJB or Android: https://t.co/7BryMclBHt https://t.co/nFEO28vm4y,inflation,,0.03571428571428571,cost of living,2
1491895027034849288,2022-02-10 22:01:07,https://t.co/UP8cFu3X6x Bloomberg’s Robert Burgess :  the US Fed may have to force a recession to get inflation under control.,inflation,,-0.09523809523809523,cost of living,2
1491895194526134272,2022-02-10 22:01:47,"Property investors  🏘️ 🏡  𝘞𝘦 𝘤𝘢𝘯 𝘩𝘦𝘭𝘱 𝘺𝘰𝘶 𝘴𝘦𝘤𝘶𝘳𝘦 𝘵𝘩𝘦 𝘳𝘪𝘨𝘩𝘵 𝘧𝘪𝘯𝘢𝘯𝘤𝘦 𝘴𝘰𝘭𝘶𝘵𝘪𝘰𝘯

Find out more - call (03) 9397 0365, in-person at  39 Douglas Parade WILLIAMSTOWN or visit » https://t.co/yZvBzgHC2v

#mortgagebroker #homeloans #mcwilliamstown https://t.co/Bt6Pbge8G0",mortgage,,0.04878048780487805,housing,2
1491895241237954577,2022-02-10 22:01:58,https://t.co/xnVJVO9x9G: [PODCAST] Morning Report: #WallStreet stung as #inflation continues to rise. Listen now on iOS: https://t.co/Gu9oYrARTt or Android: https://t.co/Unaerl9U3Y https://t.co/CBDJCxnjLU,inflation,,0.03125,cost of living,2
1491906912593788928,2022-02-10 22:48:20,"@incrediblemelk 100% agree, and I think a later tweet in that thread mentioned something similar. Reducing inequality, improving housing and health services would be a vital way of dealing with this. But let's face it, this thing is just likely to slowly decimate the poor over the next few years",housing,,0.02,housing,2
1491896766635069443,2022-02-10 22:08:01,"Join us for an accredited Formal CPD Presentation that focuses on the complex needs of accessible housing and the Specialist Disability Accommodation Standard. March sessions available for in-person or webinar delivery modes. Contact Häfele on 1300 659 728

#HafeleAustralia https://t.co/3InGCRQXc7",housing,,0.0,housing,2
1491896913893146625,2022-02-10 22:08:37,They have to cover their investment property mortgages with something... https://t.co/jYVynnQSWN,mortgage,,0.0,housing,2
1491897180625391616,2022-02-10 22:09:40,The main game for the US is to get wage growth back down to 3-4% and productivity up as close to 2% as possible. If that happens by 2023 inflation will drift back to the Feds target of 2% and the Funds rate will only have to normalise to 2.5%. Value in UST 10yr &gt; 2.5%,inflation,,0.034482758620689655,cost of living,2
1491897426977849351,2022-02-10 22:10:39,"US CPI inflation, deseasonalised basis, did not fall further in January. But it did not jump either, despite big jumps in the price of electricity and used cars and trucks. There is no sign at all of accelerating inflation.

There is no need for panic from the usual suspects https://t.co/Sl00vxBtfS",inflation,,-0.09433962264150944,cost of living,2
1491898569334222848,2022-02-10 22:15:11,"Although, to be scrupulous, if you take the inflation statistic to a second decimal place, it does go up a bit, but that is a strange basis for a panic.",inflation,,-0.13333333333333333,cost of living,2
1491899545927647252,2022-02-10 22:19:04,"@breakfast_dogs Actually, historically, inequality rose in the US from the late 1970s onwards, when inflation was being pushed down and interest rates were very high. Inequality was it its lowest point when there was full employment, having fallen till the 1970s.",interest rate,,-0.023809523809523808,interest rate,2
